id,source,img_path,has_subject,is_abstract,is_birdeye_view,is_closeup_shot,is_macro_shot,looking_sky
696,Flickr2K,./data_preprocessed/Flickr2K/000597.png,True,False,False,True,False,False
697,Flickr2K,./data_preprocessed/Flickr2K/000598.png,True,False,False,True,False,False
698,Flickr2K,./data_preprocessed/Flickr2K/000599.png,True,False,False,False,False,False
699,Flickr2K,./data_preprocessed/Flickr2K/000600.png,True,False,False,True,False,False
700,Flickr2K,./data_preprocessed/Flickr2K/000601.png,True,False,False,False,False,False
701,Flickr2K,./data_preprocessed/Flickr2K/000602.png,True,False,False,False,False,False
702,Flickr2K,./data_preprocessed/Flickr2K/000603.png,True,False,False,False,False,False
703,Flickr2K,./data_preprocessed/Flickr2K/000604.png,True,False,False,False,False,False
704,Flickr2K,./data_preprocessed/Flickr2K/000605.png,True,False,False,False,False,False
705,Flickr2K,./data_preprocessed/Flickr2K/000606.png,True,False,False,True,False,False
707,Flickr2K,./data_preprocessed/Flickr2K/000608.png,True,False,False,True,False,False
708,Flickr2K,./data_preprocessed/Flickr2K/000609.png,True,False,False,True,False,False
709,Flickr2K,./data_preprocessed/Flickr2K/000610.png,True,False,False,True,False,False
710,Flickr2K,./data_preprocessed/Flickr2K/000611.png,True,False,False,False,False,False
711,Flickr2K,./data_preprocessed/Flickr2K/000612.png,True,False,False,False,False,False
712,Flickr2K,./data_preprocessed/Flickr2K/000613.png,True,False,False,False,False,False
714,Flickr2K,./data_preprocessed/Flickr2K/000615.png,True,False,False,False,False,False
715,Flickr2K,./data_preprocessed/Flickr2K/000616.png,True,False,False,True,False,False
716,Flickr2K,./data_preprocessed/Flickr2K/000617.png,True,False,False,False,False,False
717,Flickr2K,./data_preprocessed/Flickr2K/000618.png,True,False,False,False,False,False
718,Flickr2K,./data_preprocessed/Flickr2K/000619.png,True,False,False,False,False,False
719,Flickr2K,./data_preprocessed/Flickr2K/000620.png,True,False,False,False,False,False
720,Flickr2K,./data_preprocessed/Flickr2K/000621.png,True,False,False,False,False,False
721,Flickr2K,./data_preprocessed/Flickr2K/000622.png,True,False,False,False,False,False
724,Flickr2K,./data_preprocessed/Flickr2K/000625.png,True,False,False,False,False,False
725,Flickr2K,./data_preprocessed/Flickr2K/000626.png,True,False,False,False,False,False
728,Flickr2K,./data_preprocessed/Flickr2K/000629.png,True,False,False,True,False,False
730,Flickr2K,./data_preprocessed/Flickr2K/000631.png,True,False,False,False,False,False
732,Flickr2K,./data_preprocessed/Flickr2K/000633.png,True,False,False,False,False,False
735,Flickr2K,./data_preprocessed/Flickr2K/000636.png,True,False,False,False,False,False
736,Flickr2K,./data_preprocessed/Flickr2K/000637.png,True,False,False,False,False,False
738,Flickr2K,./data_preprocessed/Flickr2K/000639.png,True,False,False,False,False,False
739,Flickr2K,./data_preprocessed/Flickr2K/000640.png,True,False,False,False,False,False
740,Flickr2K,./data_preprocessed/Flickr2K/000641.png,True,False,False,False,False,False
741,Flickr2K,./data_preprocessed/Flickr2K/000642.png,True,False,False,False,False,False
742,Flickr2K,./data_preprocessed/Flickr2K/000643.png,True,False,False,True,False,False
743,Flickr2K,./data_preprocessed/Flickr2K/000644.png,True,False,False,False,False,False
745,Flickr2K,./data_preprocessed/Flickr2K/000646.png,True,False,False,False,False,False
746,Flickr2K,./data_preprocessed/Flickr2K/000647.png,True,False,False,True,False,False
747,Flickr2K,./data_preprocessed/Flickr2K/000648.png,True,False,False,True,False,False
748,Flickr2K,./data_preprocessed/Flickr2K/000649.png,True,False,False,True,False,False
749,Flickr2K,./data_preprocessed/Flickr2K/000650.png,True,False,False,True,False,False
750,Flickr2K,./data_preprocessed/Flickr2K/000651.png,True,False,False,False,False,False
751,Flickr2K,./data_preprocessed/Flickr2K/000652.png,True,False,False,False,False,False
752,Flickr2K,./data_preprocessed/Flickr2K/000653.png,True,False,False,False,False,False
753,Flickr2K,./data_preprocessed/Flickr2K/000654.png,True,False,False,False,False,False
754,Flickr2K,./data_preprocessed/Flickr2K/000655.png,True,False,False,True,False,False
755,Flickr2K,./data_preprocessed/Flickr2K/000656.png,True,False,False,False,False,False
756,Flickr2K,./data_preprocessed/Flickr2K/000657.png,True,False,False,False,False,False
757,Flickr2K,./data_preprocessed/Flickr2K/000658.png,True,False,False,False,False,False
759,Flickr2K,./data_preprocessed/Flickr2K/000660.png,True,False,False,False,False,False
762,Flickr2K,./data_preprocessed/Flickr2K/000663.png,True,False,False,False,False,False
763,Flickr2K,./data_preprocessed/Flickr2K/000664.png,True,False,False,False,False,False
765,Flickr2K,./data_preprocessed/Flickr2K/000666.png,True,False,False,False,False,False
766,Flickr2K,./data_preprocessed/Flickr2K/000667.png,True,False,False,True,False,False
767,Flickr2K,./data_preprocessed/Flickr2K/000668.png,True,False,False,False,False,False
768,Flickr2K,./data_preprocessed/Flickr2K/000669.png,True,False,False,False,False,False
770,Flickr2K,./data_preprocessed/Flickr2K/000671.png,True,False,False,False,False,False
772,Flickr2K,./data_preprocessed/Flickr2K/000673.png,True,False,False,False,False,False
773,Flickr2K,./data_preprocessed/Flickr2K/000674.png,True,False,False,False,False,False
774,Flickr2K,./data_preprocessed/Flickr2K/000675.png,True,False,False,True,False,False
775,Flickr2K,./data_preprocessed/Flickr2K/000676.png,True,False,False,False,False,False
776,Flickr2K,./data_preprocessed/Flickr2K/000677.png,True,False,False,False,False,False
777,Flickr2K,./data_preprocessed/Flickr2K/000678.png,True,False,False,False,False,False
778,Flickr2K,./data_preprocessed/Flickr2K/000679.png,True,False,False,True,False,False
779,Flickr2K,./data_preprocessed/Flickr2K/000680.png,True,False,False,False,False,False
781,Flickr2K,./data_preprocessed/Flickr2K/000682.png,True,False,False,False,False,False
782,Flickr2K,./data_preprocessed/Flickr2K/000683.png,True,False,False,False,False,False
785,Flickr2K,./data_preprocessed/Flickr2K/000686.png,True,False,False,False,False,False
786,Flickr2K,./data_preprocessed/Flickr2K/000687.png,True,False,False,False,False,False
787,Flickr2K,./data_preprocessed/Flickr2K/000688.png,True,False,False,False,False,False
788,Flickr2K,./data_preprocessed/Flickr2K/000689.png,True,False,False,False,False,False
791,Flickr2K,./data_preprocessed/Flickr2K/000692.png,True,False,False,False,False,False
792,Flickr2K,./data_preprocessed/Flickr2K/000693.png,True,False,False,False,False,False
793,Flickr2K,./data_preprocessed/Flickr2K/000694.png,True,False,False,False,False,False
794,Flickr2K,./data_preprocessed/Flickr2K/000695.png,True,False,False,False,False,False
795,Flickr2K,./data_preprocessed/Flickr2K/000696.png,True,False,False,False,False,False
796,Flickr2K,./data_preprocessed/Flickr2K/000697.png,True,False,False,False,False,False
798,Flickr2K,./data_preprocessed/Flickr2K/000699.png,True,False,False,False,False,False
800,Flickr2K,./data_preprocessed/Flickr2K/000701.png,True,False,False,False,False,False
801,Flickr2K,./data_preprocessed/Flickr2K/000702.png,True,False,False,True,False,False
803,Flickr2K,./data_preprocessed/Flickr2K/000704.png,True,False,False,False,False,False
804,Flickr2K,./data_preprocessed/Flickr2K/000705.png,True,False,False,False,False,False
806,Flickr2K,./data_preprocessed/Flickr2K/000707.png,True,False,False,False,False,False
807,Flickr2K,./data_preprocessed/Flickr2K/000708.png,True,False,False,False,False,False
809,Flickr2K,./data_preprocessed/Flickr2K/000710.png,True,False,False,True,False,False
810,Flickr2K,./data_preprocessed/Flickr2K/000711.png,True,False,False,False,False,False
811,Flickr2K,./data_preprocessed/Flickr2K/000712.png,True,False,False,False,False,False
812,Flickr2K,./data_preprocessed/Flickr2K/000713.png,True,False,False,False,False,False
813,Flickr2K,./data_preprocessed/Flickr2K/000714.png,True,False,False,False,False,False
814,Flickr2K,./data_preprocessed/Flickr2K/000715.png,True,False,False,False,False,False
815,Flickr2K,./data_preprocessed/Flickr2K/000716.png,True,False,False,False,False,False
816,Flickr2K,./data_preprocessed/Flickr2K/000717.png,True,False,False,True,False,False
817,Flickr2K,./data_preprocessed/Flickr2K/000718.png,True,False,False,False,False,False
820,Flickr2K,./data_preprocessed/Flickr2K/000721.png,True,False,False,True,False,False
822,Flickr2K,./data_preprocessed/Flickr2K/000723.png,True,False,False,False,False,False
823,Flickr2K,./data_preprocessed/Flickr2K/000724.png,True,False,False,True,False,False
824,Flickr2K,./data_preprocessed/Flickr2K/000725.png,True,False,False,True,False,False
825,Flickr2K,./data_preprocessed/Flickr2K/000726.png,True,False,False,False,False,False
826,Flickr2K,./data_preprocessed/Flickr2K/000727.png,True,False,False,False,False,False
827,Flickr2K,./data_preprocessed/Flickr2K/000728.png,True,False,False,False,False,False
829,Flickr2K,./data_preprocessed/Flickr2K/000730.png,True,False,False,False,False,False
831,Flickr2K,./data_preprocessed/Flickr2K/000732.png,True,False,False,False,False,False
832,Flickr2K,./data_preprocessed/Flickr2K/000733.png,True,False,False,False,False,False
833,Flickr2K,./data_preprocessed/Flickr2K/000734.png,True,False,False,False,False,False
834,Flickr2K,./data_preprocessed/Flickr2K/000735.png,True,False,False,False,False,False
835,Flickr2K,./data_preprocessed/Flickr2K/000736.png,True,False,False,False,False,False
837,Flickr2K,./data_preprocessed/Flickr2K/000738.png,True,False,False,False,False,False
839,Flickr2K,./data_preprocessed/Flickr2K/000740.png,True,False,False,False,False,False
840,Flickr2K,./data_preprocessed/Flickr2K/000741.png,True,False,False,True,False,False
841,Flickr2K,./data_preprocessed/Flickr2K/000742.png,True,False,False,False,False,False
842,Flickr2K,./data_preprocessed/Flickr2K/000743.png,True,False,False,False,False,False
843,Flickr2K,./data_preprocessed/Flickr2K/000744.png,True,False,False,False,False,False
844,Flickr2K,./data_preprocessed/Flickr2K/000745.png,True,False,False,False,False,False
845,Flickr2K,./data_preprocessed/Flickr2K/000746.png,True,False,False,False,False,False
846,Flickr2K,./data_preprocessed/Flickr2K/000747.png,True,False,False,False,False,False
848,Flickr2K,./data_preprocessed/Flickr2K/000749.png,True,False,False,True,False,False
849,Flickr2K,./data_preprocessed/Flickr2K/000750.png,True,False,False,True,False,False
850,Flickr2K,./data_preprocessed/Flickr2K/000751.png,True,False,False,False,False,False
851,Flickr2K,./data_preprocessed/Flickr2K/000752.png,True,False,False,False,False,False
852,Flickr2K,./data_preprocessed/Flickr2K/000753.png,True,False,False,False,False,False
854,Flickr2K,./data_preprocessed/Flickr2K/000755.png,True,False,False,False,False,False
855,Flickr2K,./data_preprocessed/Flickr2K/000756.png,True,False,False,False,False,False
856,Flickr2K,./data_preprocessed/Flickr2K/000757.png,True,False,False,False,False,False
858,Flickr2K,./data_preprocessed/Flickr2K/000759.png,True,False,False,False,False,False
859,Flickr2K,./data_preprocessed/Flickr2K/000760.png,True,False,False,False,False,False
860,Flickr2K,./data_preprocessed/Flickr2K/000761.png,True,False,False,True,False,False
861,Flickr2K,./data_preprocessed/Flickr2K/000762.png,True,False,False,False,False,False
862,Flickr2K,./data_preprocessed/Flickr2K/000763.png,True,False,False,True,False,False
863,Flickr2K,./data_preprocessed/Flickr2K/000764.png,True,False,False,False,False,False
864,Flickr2K,./data_preprocessed/Flickr2K/000765.png,True,False,False,False,False,False
865,Flickr2K,./data_preprocessed/Flickr2K/000766.png,True,False,False,False,False,False
867,Flickr2K,./data_preprocessed/Flickr2K/000768.png,True,False,False,False,False,False
868,Flickr2K,./data_preprocessed/Flickr2K/000769.png,True,False,False,False,False,False
869,Flickr2K,./data_preprocessed/Flickr2K/000770.png,True,False,False,False,False,False
871,Flickr2K,./data_preprocessed/Flickr2K/000772.png,True,False,False,False,False,False
872,Flickr2K,./data_preprocessed/Flickr2K/000773.png,True,False,False,False,False,False
874,Flickr2K,./data_preprocessed/Flickr2K/000775.png,True,False,False,True,False,False
875,Flickr2K,./data_preprocessed/Flickr2K/000776.png,True,False,False,False,False,False
876,Flickr2K,./data_preprocessed/Flickr2K/000777.png,True,False,False,True,False,False
877,Flickr2K,./data_preprocessed/Flickr2K/000778.png,True,False,False,False,False,False
878,Flickr2K,./data_preprocessed/Flickr2K/000779.png,True,False,False,False,False,False
880,Flickr2K,./data_preprocessed/Flickr2K/000781.png,True,False,False,False,False,False
881,Flickr2K,./data_preprocessed/Flickr2K/000782.png,True,False,False,True,False,False
882,Flickr2K,./data_preprocessed/Flickr2K/000783.png,True,False,False,False,False,False
883,Flickr2K,./data_preprocessed/Flickr2K/000784.png,True,False,False,False,False,False
884,Flickr2K,./data_preprocessed/Flickr2K/000785.png,True,False,False,True,False,False
885,Flickr2K,./data_preprocessed/Flickr2K/000786.png,True,False,False,True,False,False
887,Flickr2K,./data_preprocessed/Flickr2K/000788.png,True,False,False,False,False,False
888,Flickr2K,./data_preprocessed/Flickr2K/000789.png,True,False,False,False,False,False
889,Flickr2K,./data_preprocessed/Flickr2K/000790.png,True,False,False,False,False,False
890,Flickr2K,./data_preprocessed/Flickr2K/000791.png,True,False,False,False,False,False
891,Flickr2K,./data_preprocessed/Flickr2K/000792.png,True,False,False,False,False,False
892,Flickr2K,./data_preprocessed/Flickr2K/000793.png,True,False,False,False,False,False
893,Flickr2K,./data_preprocessed/Flickr2K/000794.png,True,False,False,False,False,False
894,Flickr2K,./data_preprocessed/Flickr2K/000795.png,True,False,False,False,False,False
895,Flickr2K,./data_preprocessed/Flickr2K/000796.png,True,False,False,False,False,False
897,Flickr2K,./data_preprocessed/Flickr2K/000798.png,True,False,False,True,False,False
898,Flickr2K,./data_preprocessed/Flickr2K/000799.png,True,False,False,False,False,False
899,Flickr2K,./data_preprocessed/Flickr2K/000800.png,True,False,False,True,False,False
900,Flickr2K,./data_preprocessed/Flickr2K/000801.png,True,False,False,False,False,False
901,Flickr2K,./data_preprocessed/Flickr2K/000802.png,True,False,False,False,False,False
903,Flickr2K,./data_preprocessed/Flickr2K/000804.png,True,False,False,False,False,False
904,Flickr2K,./data_preprocessed/Flickr2K/000805.png,True,False,False,False,False,False
905,Flickr2K,./data_preprocessed/Flickr2K/000806.png,True,False,False,False,False,False
906,Flickr2K,./data_preprocessed/Flickr2K/000807.png,True,False,False,False,False,False
908,Flickr2K,./data_preprocessed/Flickr2K/000809.png,True,False,False,False,False,False
911,Flickr2K,./data_preprocessed/Flickr2K/000812.png,True,False,False,False,False,False
912,Flickr2K,./data_preprocessed/Flickr2K/000813.png,True,False,False,True,False,False
914,Flickr2K,./data_preprocessed/Flickr2K/000815.png,True,False,False,False,False,False
915,Flickr2K,./data_preprocessed/Flickr2K/000816.png,True,False,False,False,False,False
916,Flickr2K,./data_preprocessed/Flickr2K/000817.png,True,False,False,False,False,False
917,Flickr2K,./data_preprocessed/Flickr2K/000818.png,True,False,False,False,False,False
918,Flickr2K,./data_preprocessed/Flickr2K/000819.png,True,False,False,True,False,False
919,Flickr2K,./data_preprocessed/Flickr2K/000820.png,True,False,False,False,False,False
921,Flickr2K,./data_preprocessed/Flickr2K/000822.png,True,False,False,False,False,False
922,Flickr2K,./data_preprocessed/Flickr2K/000823.png,True,False,False,False,False,False
923,Flickr2K,./data_preprocessed/Flickr2K/000824.png,True,False,False,True,False,False
924,Flickr2K,./data_preprocessed/Flickr2K/000825.png,True,False,False,False,False,False
925,Flickr2K,./data_preprocessed/Flickr2K/000826.png,True,False,False,False,False,False
926,Flickr2K,./data_preprocessed/Flickr2K/000827.png,True,False,False,False,False,False
928,Flickr2K,./data_preprocessed/Flickr2K/000829.png,True,False,False,True,False,False
929,Flickr2K,./data_preprocessed/Flickr2K/000830.png,True,False,False,False,False,False
930,Flickr2K,./data_preprocessed/Flickr2K/000831.png,True,False,False,True,False,False
932,Flickr2K,./data_preprocessed/Flickr2K/000833.png,True,False,False,False,False,False
934,Flickr2K,./data_preprocessed/Flickr2K/000835.png,True,False,False,False,False,False
935,Flickr2K,./data_preprocessed/Flickr2K/000836.png,True,False,False,False,False,False
936,Flickr2K,./data_preprocessed/Flickr2K/000837.png,True,False,False,False,False,False
937,Flickr2K,./data_preprocessed/Flickr2K/000838.png,True,False,False,False,False,False
938,Flickr2K,./data_preprocessed/Flickr2K/000839.png,True,False,False,True,False,False
939,Flickr2K,./data_preprocessed/Flickr2K/000840.png,True,False,False,False,False,False
940,Flickr2K,./data_preprocessed/Flickr2K/000841.png,True,False,False,False,False,False
941,Flickr2K,./data_preprocessed/Flickr2K/000842.png,True,False,False,False,False,False
942,Flickr2K,./data_preprocessed/Flickr2K/000843.png,True,False,False,True,False,False
944,Flickr2K,./data_preprocessed/Flickr2K/000845.png,True,False,False,False,False,False
946,Flickr2K,./data_preprocessed/Flickr2K/000847.png,True,False,False,False,False,False
947,Flickr2K,./data_preprocessed/Flickr2K/000848.png,True,False,False,False,False,False
948,Flickr2K,./data_preprocessed/Flickr2K/000849.png,True,False,False,False,False,False
949,Flickr2K,./data_preprocessed/Flickr2K/000850.png,True,False,False,True,False,False
950,Flickr2K,./data_preprocessed/Flickr2K/000851.png,True,False,False,False,False,False
951,Flickr2K,./data_preprocessed/Flickr2K/000852.png,True,False,False,False,False,False
952,Flickr2K,./data_preprocessed/Flickr2K/000853.png,True,False,False,False,False,False
953,Flickr2K,./data_preprocessed/Flickr2K/000854.png,True,False,False,False,False,False
954,Flickr2K,./data_preprocessed/Flickr2K/000855.png,True,False,False,False,False,False
955,Flickr2K,./data_preprocessed/Flickr2K/000856.png,True,False,False,True,False,False
956,Flickr2K,./data_preprocessed/Flickr2K/000857.png,True,False,False,True,False,False
957,Flickr2K,./data_preprocessed/Flickr2K/000858.png,True,False,False,True,False,False
958,Flickr2K,./data_preprocessed/Flickr2K/000859.png,True,False,False,False,False,False
960,Flickr2K,./data_preprocessed/Flickr2K/000861.png,True,False,False,True,False,False
961,Flickr2K,./data_preprocessed/Flickr2K/000862.png,True,False,False,False,False,False
962,Flickr2K,./data_preprocessed/Flickr2K/000863.png,True,False,False,False,False,False
963,Flickr2K,./data_preprocessed/Flickr2K/000864.png,True,False,False,False,False,False
964,Flickr2K,./data_preprocessed/Flickr2K/000865.png,True,False,False,False,False,False
966,Flickr2K,./data_preprocessed/Flickr2K/000867.png,True,False,False,True,False,False
967,Flickr2K,./data_preprocessed/Flickr2K/000868.png,True,False,False,True,False,False
968,Flickr2K,./data_preprocessed/Flickr2K/000869.png,True,False,False,False,False,False
969,Flickr2K,./data_preprocessed/Flickr2K/000870.png,True,False,False,False,False,False
970,Flickr2K,./data_preprocessed/Flickr2K/000871.png,True,False,False,False,False,False
971,Flickr2K,./data_preprocessed/Flickr2K/000872.png,True,False,False,False,False,False
972,Flickr2K,./data_preprocessed/Flickr2K/000873.png,True,False,False,True,False,False
973,Flickr2K,./data_preprocessed/Flickr2K/000874.png,True,False,False,True,False,False
974,Flickr2K,./data_preprocessed/Flickr2K/000875.png,True,False,False,False,False,False
975,Flickr2K,./data_preprocessed/Flickr2K/000876.png,True,False,False,False,False,False
976,Flickr2K,./data_preprocessed/Flickr2K/000877.png,True,False,False,False,False,False
977,Flickr2K,./data_preprocessed/Flickr2K/000878.png,True,False,False,False,False,False
978,Flickr2K,./data_preprocessed/Flickr2K/000879.png,True,False,False,True,False,False
979,Flickr2K,./data_preprocessed/Flickr2K/000880.png,True,False,False,False,False,False
980,Flickr2K,./data_preprocessed/Flickr2K/000881.png,True,False,False,False,False,False
981,Flickr2K,./data_preprocessed/Flickr2K/000882.png,True,False,False,False,False,False
983,Flickr2K,./data_preprocessed/Flickr2K/000884.png,True,False,False,False,False,False
984,Flickr2K,./data_preprocessed/Flickr2K/000885.png,True,False,False,False,False,False
985,Flickr2K,./data_preprocessed/Flickr2K/000886.png,True,False,False,False,False,False
986,Flickr2K,./data_preprocessed/Flickr2K/000887.png,True,False,False,True,False,False
987,Flickr2K,./data_preprocessed/Flickr2K/000888.png,True,False,False,True,False,False
988,Flickr2K,./data_preprocessed/Flickr2K/000889.png,True,False,False,False,False,False
990,Flickr2K,./data_preprocessed/Flickr2K/000891.png,True,False,False,False,False,False
991,Flickr2K,./data_preprocessed/Flickr2K/000892.png,True,False,False,False,False,False
992,Flickr2K,./data_preprocessed/Flickr2K/000893.png,True,False,False,True,False,False
993,Flickr2K,./data_preprocessed/Flickr2K/000894.png,True,False,False,False,False,False
994,Flickr2K,./data_preprocessed/Flickr2K/000895.png,True,False,False,False,False,False
995,Flickr2K,./data_preprocessed/Flickr2K/000896.png,True,False,False,False,False,False
996,Flickr2K,./data_preprocessed/Flickr2K/000897.png,True,False,False,False,False,False
997,Flickr2K,./data_preprocessed/Flickr2K/000898.png,True,False,False,False,False,False
998,Flickr2K,./data_preprocessed/Flickr2K/000899.png,True,False,False,False,False,False
999,Flickr2K,./data_preprocessed/Flickr2K/000900.png,True,False,False,False,False,False
1000,Flickr2K,./data_preprocessed/Flickr2K/000901.png,True,False,False,True,False,False
1001,Flickr2K,./data_preprocessed/Flickr2K/000902.png,True,False,False,False,False,False
1002,Flickr2K,./data_preprocessed/Flickr2K/000903.png,True,False,False,False,False,False
1003,Flickr2K,./data_preprocessed/Flickr2K/000904.png,True,False,False,False,False,False
1005,Flickr2K,./data_preprocessed/Flickr2K/000906.png,True,False,False,False,False,False
1006,Flickr2K,./data_preprocessed/Flickr2K/000907.png,True,False,False,False,False,False
1008,Flickr2K,./data_preprocessed/Flickr2K/000909.png,True,False,False,True,False,False
1009,Flickr2K,./data_preprocessed/Flickr2K/000910.png,True,False,False,False,False,False
1011,Flickr2K,./data_preprocessed/Flickr2K/000912.png,True,False,False,False,False,False
1012,Flickr2K,./data_preprocessed/Flickr2K/000913.png,True,False,False,False,False,False
1013,Flickr2K,./data_preprocessed/Flickr2K/000914.png,True,False,False,False,False,False
1014,Flickr2K,./data_preprocessed/Flickr2K/000915.png,True,False,False,True,False,False
1015,Flickr2K,./data_preprocessed/Flickr2K/000916.png,True,False,False,False,False,False
1016,Flickr2K,./data_preprocessed/Flickr2K/000917.png,True,False,False,False,False,False
1017,Flickr2K,./data_preprocessed/Flickr2K/000918.png,True,False,False,False,False,False
1018,Flickr2K,./data_preprocessed/Flickr2K/000919.png,True,False,False,False,False,False
1020,Flickr2K,./data_preprocessed/Flickr2K/000921.png,True,False,False,False,False,False
1021,Flickr2K,./data_preprocessed/Flickr2K/000922.png,True,False,False,True,False,False
1022,Flickr2K,./data_preprocessed/Flickr2K/000923.png,True,False,False,False,False,False
1023,Flickr2K,./data_preprocessed/Flickr2K/000924.png,True,False,False,False,False,False
1024,Flickr2K,./data_preprocessed/Flickr2K/000925.png,True,False,False,False,False,False
1026,Flickr2K,./data_preprocessed/Flickr2K/000927.png,True,False,False,True,False,False
1028,Flickr2K,./data_preprocessed/Flickr2K/000929.png,True,False,False,False,False,False
1030,Flickr2K,./data_preprocessed/Flickr2K/000931.png,True,False,False,False,False,False
1032,Flickr2K,./data_preprocessed/Flickr2K/000933.png,True,False,False,False,False,False
1034,Flickr2K,./data_preprocessed/Flickr2K/000935.png,True,False,False,False,False,False
1035,Flickr2K,./data_preprocessed/Flickr2K/000936.png,True,False,False,False,False,False
1036,Flickr2K,./data_preprocessed/Flickr2K/000937.png,True,False,False,False,False,False
1037,Flickr2K,./data_preprocessed/Flickr2K/000938.png,True,False,False,False,False,False
1038,Flickr2K,./data_preprocessed/Flickr2K/000939.png,True,False,False,False,False,False
1040,Flickr2K,./data_preprocessed/Flickr2K/000941.png,True,False,False,False,False,False
1041,Flickr2K,./data_preprocessed/Flickr2K/000942.png,True,False,False,False,False,False
1042,Flickr2K,./data_preprocessed/Flickr2K/000943.png,True,False,False,False,False,False
1044,Flickr2K,./data_preprocessed/Flickr2K/000945.png,True,False,False,False,False,False
1045,Flickr2K,./data_preprocessed/Flickr2K/000946.png,True,False,False,False,False,False
1047,Flickr2K,./data_preprocessed/Flickr2K/000948.png,True,False,False,True,False,False
1048,Flickr2K,./data_preprocessed/Flickr2K/000949.png,True,False,False,False,False,False
1049,Flickr2K,./data_preprocessed/Flickr2K/000950.png,True,False,False,False,False,False
1050,Flickr2K,./data_preprocessed/Flickr2K/000951.png,True,False,False,False,False,False
1051,Flickr2K,./data_preprocessed/Flickr2K/000952.png,True,False,False,True,False,False
1052,Flickr2K,./data_preprocessed/Flickr2K/000953.png,True,False,False,True,False,False
1053,Flickr2K,./data_preprocessed/Flickr2K/000954.png,True,False,False,False,False,False
1054,Flickr2K,./data_preprocessed/Flickr2K/000955.png,True,False,False,True,False,False
1055,Flickr2K,./data_preprocessed/Flickr2K/000956.png,True,False,False,True,False,False
1056,Flickr2K,./data_preprocessed/Flickr2K/000957.png,True,False,False,False,False,False
1057,Flickr2K,./data_preprocessed/Flickr2K/000958.png,True,False,False,False,False,False
1058,Flickr2K,./data_preprocessed/Flickr2K/000959.png,True,False,False,False,False,False
1059,Flickr2K,./data_preprocessed/Flickr2K/000960.png,True,False,False,False,False,False
1061,Flickr2K,./data_preprocessed/Flickr2K/000962.png,True,False,False,False,False,False
1062,Flickr2K,./data_preprocessed/Flickr2K/000963.png,True,False,False,True,False,False
1063,Flickr2K,./data_preprocessed/Flickr2K/000964.png,True,False,False,False,False,False
1064,Flickr2K,./data_preprocessed/Flickr2K/000965.png,True,False,False,False,False,False
1065,Flickr2K,./data_preprocessed/Flickr2K/000966.png,True,False,False,False,False,False
1066,Flickr2K,./data_preprocessed/Flickr2K/000967.png,True,False,False,True,False,False
1068,Flickr2K,./data_preprocessed/Flickr2K/000969.png,True,False,False,False,False,False
1070,Flickr2K,./data_preprocessed/Flickr2K/000971.png,True,False,False,True,False,False
1071,Flickr2K,./data_preprocessed/Flickr2K/000972.png,True,False,False,False,False,False
1072,Flickr2K,./data_preprocessed/Flickr2K/000973.png,True,False,False,False,False,False
1073,Flickr2K,./data_preprocessed/Flickr2K/000974.png,True,False,False,False,False,False
1074,Flickr2K,./data_preprocessed/Flickr2K/000975.png,True,False,False,False,False,False
1076,Flickr2K,./data_preprocessed/Flickr2K/000977.png,True,False,False,False,False,False
1078,Flickr2K,./data_preprocessed/Flickr2K/000979.png,True,False,False,False,False,False
1079,Flickr2K,./data_preprocessed/Flickr2K/000980.png,True,False,False,False,False,False
1080,Flickr2K,./data_preprocessed/Flickr2K/000981.png,True,False,False,False,False,False
1083,Flickr2K,./data_preprocessed/Flickr2K/000984.png,True,False,False,False,False,False
1084,Flickr2K,./data_preprocessed/Flickr2K/000985.png,True,False,False,False,False,False
1085,Flickr2K,./data_preprocessed/Flickr2K/000986.png,True,False,False,False,False,False
1086,Flickr2K,./data_preprocessed/Flickr2K/000987.png,True,False,False,False,False,False
1087,Flickr2K,./data_preprocessed/Flickr2K/000988.png,True,False,False,True,False,False
1089,Flickr2K,./data_preprocessed/Flickr2K/000990.png,True,False,False,True,False,False
1090,Flickr2K,./data_preprocessed/Flickr2K/000991.png,True,False,False,False,False,False
1091,Flickr2K,./data_preprocessed/Flickr2K/000992.png,True,False,False,False,False,False
1093,Flickr2K,./data_preprocessed/Flickr2K/000994.png,True,False,False,False,False,False
1095,Flickr2K,./data_preprocessed/Flickr2K/000996.png,True,False,False,False,False,False
1096,Flickr2K,./data_preprocessed/Flickr2K/000997.png,True,False,False,True,False,False
1098,Flickr2K,./data_preprocessed/Flickr2K/000999.png,True,False,False,False,False,False
1101,Flickr2K,./data_preprocessed/Flickr2K/001002.png,True,False,False,False,False,False
1102,Flickr2K,./data_preprocessed/Flickr2K/001003.png,True,False,False,True,False,False
1103,Flickr2K,./data_preprocessed/Flickr2K/001004.png,True,False,False,True,False,False
1105,Flickr2K,./data_preprocessed/Flickr2K/001006.png,True,False,False,False,False,False
1106,Flickr2K,./data_preprocessed/Flickr2K/001007.png,True,False,False,False,False,False
1107,Flickr2K,./data_preprocessed/Flickr2K/001008.png,True,False,False,True,False,False
1108,Flickr2K,./data_preprocessed/Flickr2K/001009.png,True,False,False,False,False,False
1109,Flickr2K,./data_preprocessed/Flickr2K/001010.png,True,False,False,False,False,False
1110,Flickr2K,./data_preprocessed/Flickr2K/001011.png,True,False,False,False,False,False
