img_path,target
https://collocation2024.github.io/image-mturk/dataset750/54.jpg,dog food bowl
https://collocation2024.github.io/image-mturk/dataset750/34.jpg,strawberry jam
https://collocation2024.github.io/image-mturk/dataset750/100.jpg,floor lamp
https://collocation2024.github.io/image-mturk/dataset750/81.jpg,hoop earring
https://collocation2024.github.io/image-mturk/dataset750/341.jpg,curtain
https://collocation2024.github.io/image-mturk/dataset750/317.jpg,bus
https://collocation2024.github.io/image-mturk/dataset750/425.jpg,wing
https://collocation2024.github.io/image-mturk/dataset750/88.jpg,chandelier
https://collocation2024.github.io/image-mturk/dataset750/398.jpg,light switch
https://collocation2024.github.io/image-mturk/dataset750/33.jpg,picnic mat
https://collocation2024.github.io/image-mturk/dataset750/43.jpg,knife
https://collocation2024.github.io/image-mturk/dataset750/4.jpg,treasure chest
https://collocation2024.github.io/image-mturk/dataset750/149.jpg,woman
https://collocation2024.github.io/image-mturk/dataset750/124.jpg,cupcake tray
https://collocation2024.github.io/image-mturk/dataset750/200.jpg,pocket square
https://collocation2024.github.io/image-mturk/dataset750/220.jpg,wild horse
https://collocation2024.github.io/image-mturk/dataset750/5.jpg,hiker
https://collocation2024.github.io/image-mturk/dataset750/177.jpg,bench
https://collocation2024.github.io/image-mturk/dataset750/89.jpg,person on snowboard
https://collocation2024.github.io/image-mturk/dataset750/167.jpg,parking meter
https://collocation2024.github.io/image-mturk/dataset750/31.jpg,bamboo train
https://collocation2024.github.io/image-mturk/dataset750/174.jpg,sun
https://collocation2024.github.io/image-mturk/dataset750/219.jpg,car
https://collocation2024.github.io/image-mturk/dataset750/23.jpg,laptop
https://collocation2024.github.io/image-mturk/dataset750/280.jpg,flag
https://collocation2024.github.io/image-mturk/dataset750/388.jpg,painting
https://collocation2024.github.io/image-mturk/dataset750/400.jpg,ambulance
https://collocation2024.github.io/image-mturk/dataset750/379.jpg,hanging suit jacket
https://collocation2024.github.io/image-mturk/dataset750/14.jpg,butter
https://collocation2024.github.io/image-mturk/dataset750/268.jpg,bench
https://collocation2024.github.io/image-mturk/dataset750/397.jpg,rug
https://collocation2024.github.io/image-mturk/dataset750/436.jpg,bartender
https://collocation2024.github.io/image-mturk/dataset750/319.jpg,fire hydrant
https://collocation2024.github.io/image-mturk/dataset750/227.jpg,fishing rod
https://collocation2024.github.io/image-mturk/dataset750/437.jpg,bench
https://collocation2024.github.io/image-mturk/dataset750/108.jpg,dryer
https://collocation2024.github.io/image-mturk/dataset750/141.jpg,kite
https://collocation2024.github.io/image-mturk/dataset750/144.jpg,computer mouse
https://collocation2024.github.io/image-mturk/dataset750/101.jpg,projector screen
https://collocation2024.github.io/image-mturk/dataset750/301.jpg,car
https://collocation2024.github.io/image-mturk/dataset750/13.jpg,giant lion mascot
https://collocation2024.github.io/image-mturk/dataset750/41.jpg,collar
https://collocation2024.github.io/image-mturk/dataset750/35.jpg,tattoo
https://collocation2024.github.io/image-mturk/dataset750/278.jpg,car
https://collocation2024.github.io/image-mturk/dataset750/270.jpg,chrismas decolation
https://collocation2024.github.io/image-mturk/dataset750/203.jpg,crosswalk
https://collocation2024.github.io/image-mturk/dataset750/284.jpg,policeman
https://collocation2024.github.io/image-mturk/dataset750/344.jpg,magazine
https://collocation2024.github.io/image-mturk/dataset750/180.jpg,ice cream
https://collocation2024.github.io/image-mturk/dataset750/28.jpg,garland
https://collocation2024.github.io/image-mturk/dataset750/68.jpg,food stand
https://collocation2024.github.io/image-mturk/dataset750/128.jpg,ceiling fan
https://collocation2024.github.io/image-mturk/dataset750/76.jpg,necklece
https://collocation2024.github.io/image-mturk/dataset750/360.jpg,webcam
https://collocation2024.github.io/image-mturk/dataset750/269.jpg,water springboard
https://collocation2024.github.io/image-mturk/dataset750/253.jpg,carriage
https://collocation2024.github.io/image-mturk/dataset750/140.jpg,bus stop
https://collocation2024.github.io/image-mturk/dataset750/117.jpg,dog
https://collocation2024.github.io/image-mturk/dataset750/163.jpg,spoon
https://collocation2024.github.io/image-mturk/dataset750/211.jpg,jumping dolphin
https://collocation2024.github.io/image-mturk/dataset750/127.jpg,pineapple
https://collocation2024.github.io/image-mturk/dataset750/16.jpg,jam
https://collocation2024.github.io/image-mturk/dataset750/76.jpg,tiara
https://collocation2024.github.io/image-mturk/dataset750/1.jpg,piece of meats
https://collocation2024.github.io/image-mturk/dataset750/200.jpg,green apple soda
https://collocation2024.github.io/image-mturk/dataset750/242.jpg,dog
https://collocation2024.github.io/image-mturk/dataset750/126.jpg,rock
https://collocation2024.github.io/image-mturk/dataset750/73.jpg,note stand
https://collocation2024.github.io/image-mturk/dataset750/253.jpg,dog
https://collocation2024.github.io/image-mturk/dataset750/8.jpg,pencil sharpener
https://collocation2024.github.io/image-mturk/dataset750/6.jpg,ski goggle
https://collocation2024.github.io/image-mturk/dataset750/11.jpg,cheese
https://collocation2024.github.io/image-mturk/dataset750/45.jpg,rug
https://collocation2024.github.io/image-mturk/dataset750/202.jpg,dog
https://collocation2024.github.io/image-mturk/dataset750/411.jpg,ring
https://collocation2024.github.io/image-mturk/dataset750/101.jpg,laptop
https://collocation2024.github.io/image-mturk/dataset750/113.jpg,window
https://collocation2024.github.io/image-mturk/dataset750/215.jpg,sledge
https://collocation2024.github.io/image-mturk/dataset750/45.jpg,menu board
https://collocation2024.github.io/image-mturk/dataset750/103.jpg,vase
https://collocation2024.github.io/image-mturk/dataset750/229.jpg,boat
https://collocation2024.github.io/image-mturk/dataset750/66.jpg,signpost
https://collocation2024.github.io/image-mturk/dataset750/128.jpg,world map
https://collocation2024.github.io/image-mturk/dataset750/0.jpg,shooting star
https://collocation2024.github.io/image-mturk/dataset750/277.jpg,sand pit
https://collocation2024.github.io/image-mturk/dataset750/182.jpg,dish
https://collocation2024.github.io/image-mturk/dataset750/427.jpg,paddy field
https://collocation2024.github.io/image-mturk/dataset750/191.jpg,orange
https://collocation2024.github.io/image-mturk/dataset750/249.jpg,person riding a bicycle
https://collocation2024.github.io/image-mturk/dataset750/43.jpg,apple
https://collocation2024.github.io/image-mturk/dataset750/113.jpg,room number plate
https://collocation2024.github.io/image-mturk/dataset750/88.jpg,red carpet
https://collocation2024.github.io/image-mturk/dataset750/398.jpg,pan
https://collocation2024.github.io/image-mturk/dataset750/122.jpg,cup of coffee
https://collocation2024.github.io/image-mturk/dataset750/439.jpg,hanging durian
https://collocation2024.github.io/image-mturk/dataset750/359.jpg,collar
https://collocation2024.github.io/image-mturk/dataset750/218.jpg,knit hat
https://collocation2024.github.io/image-mturk/dataset750/262.jpg,radio
https://collocation2024.github.io/image-mturk/dataset750/305.jpg,door
https://collocation2024.github.io/image-mturk/dataset750/85.jpg,tiara
https://collocation2024.github.io/image-mturk/dataset750/83.jpg,long beard
https://collocation2024.github.io/image-mturk/dataset750/49.jpg,seal
https://collocation2024.github.io/image-mturk/dataset750/25.jpg,ring
https://collocation2024.github.io/image-mturk/dataset750/322.jpg,shampoo bottle
https://collocation2024.github.io/image-mturk/dataset750/247.jpg,plane
https://collocation2024.github.io/image-mturk/dataset750/183.jpg,pool table
https://collocation2024.github.io/image-mturk/dataset750/405.jpg,red moon
https://collocation2024.github.io/image-mturk/dataset750/30.jpg,captain's hat
https://collocation2024.github.io/image-mturk/dataset750/137.jpg,launching rocket
https://collocation2024.github.io/image-mturk/dataset750/48.jpg,headphone
https://collocation2024.github.io/image-mturk/dataset750/151.jpg,fork
https://collocation2024.github.io/image-mturk/dataset750/232.jpg,tall hat
https://collocation2024.github.io/image-mturk/dataset750/217.jpg,castle
https://collocation2024.github.io/image-mturk/dataset750/56.jpg,slices of tomato
https://collocation2024.github.io/image-mturk/dataset750/161.jpg,beer can
https://collocation2024.github.io/image-mturk/dataset750/114.jpg,person walking a dog
https://collocation2024.github.io/image-mturk/dataset750/203.jpg,motorcycle
https://collocation2024.github.io/image-mturk/dataset750/188.jpg,bicycle
https://collocation2024.github.io/image-mturk/dataset750/120.jpg,pillow
https://collocation2024.github.io/image-mturk/dataset750/250.jpg,camel
https://collocation2024.github.io/image-mturk/dataset750/170.jpg,painting
https://collocation2024.github.io/image-mturk/dataset750/210.jpg,sand castle
https://collocation2024.github.io/image-mturk/dataset750/178.jpg,plate
https://collocation2024.github.io/image-mturk/dataset750/360.jpg,bowl of noodle
https://collocation2024.github.io/image-mturk/dataset750/211.jpg,turtle
https://collocation2024.github.io/image-mturk/dataset750/406.jpg,solar eclipse
https://collocation2024.github.io/image-mturk/dataset750/256.jpg,bread basket
https://collocation2024.github.io/image-mturk/dataset750/183.jpg,carpet
https://collocation2024.github.io/image-mturk/dataset750/338.jpg,dog
https://collocation2024.github.io/image-mturk/dataset750/35.jpg,bracelet
https://collocation2024.github.io/image-mturk/dataset750/108.jpg,toothbrush
https://collocation2024.github.io/image-mturk/dataset750/50.jpg,red marker
https://collocation2024.github.io/image-mturk/dataset750/27.jpg,airplane
https://collocation2024.github.io/image-mturk/dataset750/73.jpg,water bottle
https://collocation2024.github.io/image-mturk/dataset750/269.jpg,duck
https://collocation2024.github.io/image-mturk/dataset750/278.jpg,snowman
https://collocation2024.github.io/image-mturk/dataset750/21.jpg,helmet
https://collocation2024.github.io/image-mturk/dataset750/104.jpg,carpet
https://collocation2024.github.io/image-mturk/dataset750/340.jpg,football match
https://collocation2024.github.io/image-mturk/dataset750/414.jpg,sunglasses
https://collocation2024.github.io/image-mturk/dataset750/87.jpg,wooden bucket
https://collocation2024.github.io/image-mturk/dataset750/337.jpg,wine bottle
https://collocation2024.github.io/image-mturk/dataset750/90.jpg,salt and pepper shaker
https://collocation2024.github.io/image-mturk/dataset750/84.jpg,anti-riot police
https://collocation2024.github.io/image-mturk/dataset750/189.jpg,monocole
https://collocation2024.github.io/image-mturk/dataset750/173.jpg,cat food tray
https://collocation2024.github.io/image-mturk/dataset750/179.jpg,ship
https://collocation2024.github.io/image-mturk/dataset750/315.jpg,tactile paving
https://collocation2024.github.io/image-mturk/dataset750/82.jpg,necklece
https://collocation2024.github.io/image-mturk/dataset750/168.jpg,cat
https://collocation2024.github.io/image-mturk/dataset750/437.jpg,human size jenga tower
https://collocation2024.github.io/image-mturk/dataset750/173.jpg,collar with bell
https://collocation2024.github.io/image-mturk/dataset750/306.jpg,skateboard
https://collocation2024.github.io/image-mturk/dataset750/180.jpg,camera crew
https://collocation2024.github.io/image-mturk/dataset750/341.jpg,carpet
https://collocation2024.github.io/image-mturk/dataset750/198.jpg,wall clock
https://collocation2024.github.io/image-mturk/dataset750/237.jpg,cow
https://collocation2024.github.io/image-mturk/dataset750/340.jpg,remote control
https://collocation2024.github.io/image-mturk/dataset750/81.jpg,pen
https://collocation2024.github.io/image-mturk/dataset750/25.jpg,microphone
https://collocation2024.github.io/image-mturk/dataset750/184.jpg,fire
https://collocation2024.github.io/image-mturk/dataset750/314.jpg,jumping whale
https://collocation2024.github.io/image-mturk/dataset750/159.jpg,syrup
https://collocation2024.github.io/image-mturk/dataset750/69.jpg,wall lamp
https://collocation2024.github.io/image-mturk/dataset750/132.jpg,cheerleader
https://collocation2024.github.io/image-mturk/dataset750/214.jpg,goggle
https://collocation2024.github.io/image-mturk/dataset750/301.jpg,rooftop billboard
https://collocation2024.github.io/image-mturk/dataset750/87.jpg,brief case
https://collocation2024.github.io/image-mturk/dataset750/95.jpg,paperweight
https://collocation2024.github.io/image-mturk/dataset750/383.jpg,door knocker
https://collocation2024.github.io/image-mturk/dataset750/185.jpg,glasses
https://collocation2024.github.io/image-mturk/dataset750/148.jpg,alarm clock
https://collocation2024.github.io/image-mturk/dataset750/67.jpg,kid ridding bicycle
https://collocation2024.github.io/image-mturk/dataset750/403.jpg,painting artist
https://collocation2024.github.io/image-mturk/dataset750/0.jpg,fireworks
https://collocation2024.github.io/image-mturk/dataset750/2.jpg,indoor plants
https://collocation2024.github.io/image-mturk/dataset750/146.jpg,train timetable board
https://collocation2024.github.io/image-mturk/dataset750/47.jpg,archaeologist
https://collocation2024.github.io/image-mturk/dataset750/334.jpg,vase
https://collocation2024.github.io/image-mturk/dataset750/200.jpg,rice
https://collocation2024.github.io/image-mturk/dataset750/141.jpg,wooden house
https://collocation2024.github.io/image-mturk/dataset750/14.jpg,almond
https://collocation2024.github.io/image-mturk/dataset750/26.jpg,drink can
https://collocation2024.github.io/image-mturk/dataset750/131.jpg,tissue box
https://collocation2024.github.io/image-mturk/dataset750/190.jpg,jumping dog
https://collocation2024.github.io/image-mturk/dataset750/193.jpg,wrist watch
https://collocation2024.github.io/image-mturk/dataset750/70.jpg,microphone
https://collocation2024.github.io/image-mturk/dataset750/210.jpg,beach chair
https://collocation2024.github.io/image-mturk/dataset750/145.jpg,car
https://collocation2024.github.io/image-mturk/dataset750/174.jpg,pedestrian traffic light
https://collocation2024.github.io/image-mturk/dataset750/367.jpg,floor chair
https://collocation2024.github.io/image-mturk/dataset750/440.jpg,car
https://collocation2024.github.io/image-mturk/dataset750/222.jpg,security guard
https://collocation2024.github.io/image-mturk/dataset750/354.jpg,shopping trolley
https://collocation2024.github.io/image-mturk/dataset750/409.jpg,kettle
https://collocation2024.github.io/image-mturk/dataset750/417.jpg,tree swing
https://collocation2024.github.io/image-mturk/dataset750/154.jpg,chili
https://collocation2024.github.io/image-mturk/dataset750/19.jpg,bench
https://collocation2024.github.io/image-mturk/dataset750/6.jpg,headphone
https://collocation2024.github.io/image-mturk/dataset750/413.jpg,soy sauce
https://collocation2024.github.io/image-mturk/dataset750/378.jpg,canned food
https://collocation2024.github.io/image-mturk/dataset750/331.jpg,fountain
https://collocation2024.github.io/image-mturk/dataset750/114.jpg,green tree leaves
https://collocation2024.github.io/image-mturk/dataset750/55.jpg,coffin
https://collocation2024.github.io/image-mturk/dataset750/396.jpg,stove
https://collocation2024.github.io/image-mturk/dataset750/402.jpg,skyscraper
https://collocation2024.github.io/image-mturk/dataset750/136.jpg,wolf
https://collocation2024.github.io/image-mturk/dataset750/248.jpg,car
https://collocation2024.github.io/image-mturk/dataset750/186.jpg,alarm clock
https://collocation2024.github.io/image-mturk/dataset750/245.jpg,fighter jet
https://collocation2024.github.io/image-mturk/dataset750/133.jpg,sand castle
https://collocation2024.github.io/image-mturk/dataset750/204.jpg,car
https://collocation2024.github.io/image-mturk/dataset750/283.jpg,mailbox
https://collocation2024.github.io/image-mturk/dataset750/385.jpg,cushion pillow
https://collocation2024.github.io/image-mturk/dataset750/251.jpg,rattlesnake
https://collocation2024.github.io/image-mturk/dataset750/243.jpg,picnic basket
https://collocation2024.github.io/image-mturk/dataset750/34.jpg,spoon
https://collocation2024.github.io/image-mturk/dataset750/100.jpg,sleeping man
https://collocation2024.github.io/image-mturk/dataset750/424.jpg,pineapples
https://collocation2024.github.io/image-mturk/dataset750/11.jpg,fork
https://collocation2024.github.io/image-mturk/dataset750/49.jpg,weather buoy
https://collocation2024.github.io/image-mturk/dataset750/106.jpg,coat rack
https://collocation2024.github.io/image-mturk/dataset750/40.jpg,parasol
https://collocation2024.github.io/image-mturk/dataset750/70.jpg,flower boutonniere
https://collocation2024.github.io/image-mturk/dataset750/46.jpg,napkin
https://collocation2024.github.io/image-mturk/dataset750/424.jpg,lantern
https://collocation2024.github.io/image-mturk/dataset750/105.jpg,envelope
https://collocation2024.github.io/image-mturk/dataset750/303.jpg,grass
https://collocation2024.github.io/image-mturk/dataset750/186.jpg,brown blanket
https://collocation2024.github.io/image-mturk/dataset750/141.jpg,haystack
https://collocation2024.github.io/image-mturk/dataset750/148.jpg,candle
https://collocation2024.github.io/image-mturk/dataset750/119.jpg,piece of meat
https://collocation2024.github.io/image-mturk/dataset750/118.jpg,bench
https://collocation2024.github.io/image-mturk/dataset750/172.jpg,igloo
https://collocation2024.github.io/image-mturk/dataset750/160.jpg,presenter
https://collocation2024.github.io/image-mturk/dataset750/24.jpg,sun
https://collocation2024.github.io/image-mturk/dataset750/201.jpg,trash can
https://collocation2024.github.io/image-mturk/dataset750/98.jpg,person
https://collocation2024.github.io/image-mturk/dataset750/129.jpg,pizza
https://collocation2024.github.io/image-mturk/dataset750/52.jpg,vase
https://collocation2024.github.io/image-mturk/dataset750/196.jpg,stack of books
https://collocation2024.github.io/image-mturk/dataset750/280.jpg,canned juice
https://collocation2024.github.io/image-mturk/dataset750/127.jpg,pizza table
https://collocation2024.github.io/image-mturk/dataset750/97.jpg,body pillow
https://collocation2024.github.io/image-mturk/dataset750/157.jpg,traffic police
https://collocation2024.github.io/image-mturk/dataset750/215.jpg,snow trac
https://collocation2024.github.io/image-mturk/dataset750/408.jpg,solar rooftop
https://collocation2024.github.io/image-mturk/dataset750/362.jpg,sneaker
https://collocation2024.github.io/image-mturk/dataset750/153.jpg,eraser
https://collocation2024.github.io/image-mturk/dataset750/275.jpg,bell tower
https://collocation2024.github.io/image-mturk/dataset750/115.jpg,toy car
https://collocation2024.github.io/image-mturk/dataset750/274.jpg,cyclist
https://collocation2024.github.io/image-mturk/dataset750/220.jpg,flying dragon
https://collocation2024.github.io/image-mturk/dataset750/126.jpg,paddle boat
https://collocation2024.github.io/image-mturk/dataset750/422.jpg,plate
https://collocation2024.github.io/image-mturk/dataset750/103.jpg,crayons
https://collocation2024.github.io/image-mturk/dataset750/142.jpg,chimney
https://collocation2024.github.io/image-mturk/dataset750/333.jpg,drawing canvas board
https://collocation2024.github.io/image-mturk/dataset750/209.jpg,barbeque stove
https://collocation2024.github.io/image-mturk/dataset750/179.jpg,backpack
https://collocation2024.github.io/image-mturk/dataset750/241.jpg,chessboard
https://collocation2024.github.io/image-mturk/dataset750/161.jpg,luggage
https://collocation2024.github.io/image-mturk/dataset750/263.jpg,barbeque stove
https://collocation2024.github.io/image-mturk/dataset750/55.jpg,statue
https://collocation2024.github.io/image-mturk/dataset750/441.jpg,thunder
https://collocation2024.github.io/image-mturk/dataset750/286.jpg,bird
https://collocation2024.github.io/image-mturk/dataset750/104.jpg,trash bin
https://collocation2024.github.io/image-mturk/dataset750/181.jpg,alarm clock
https://collocation2024.github.io/image-mturk/dataset750/109.jpg,cat
https://collocation2024.github.io/image-mturk/dataset750/158.jpg,german shepherd
https://collocation2024.github.io/image-mturk/dataset750/398.jpg,wall-mounted fire extinguisher
https://collocation2024.github.io/image-mturk/dataset750/111.jpg,lamp
https://collocation2024.github.io/image-mturk/dataset750/102.jpg,wall clock
https://collocation2024.github.io/image-mturk/dataset750/23.jpg,glasses
https://collocation2024.github.io/image-mturk/dataset750/143.jpg,train information display
https://collocation2024.github.io/image-mturk/dataset750/407.jpg,hat
https://collocation2024.github.io/image-mturk/dataset750/69.jpg,welcome mat
https://collocation2024.github.io/image-mturk/dataset750/438.jpg,prep station
https://collocation2024.github.io/image-mturk/dataset750/364.jpg,sushi set
https://collocation2024.github.io/image-mturk/dataset750/261.jpg,sleeping bag
https://collocation2024.github.io/image-mturk/dataset750/133.jpg,picnic mat
https://collocation2024.github.io/image-mturk/dataset750/48.jpg,backpack
https://collocation2024.github.io/image-mturk/dataset750/165.jpg,sitting person
https://collocation2024.github.io/image-mturk/dataset750/217.jpg,cloud
https://collocation2024.github.io/image-mturk/dataset750/18.jpg,wall clock
https://collocation2024.github.io/image-mturk/dataset750/382.jpg,wall lamp
https://collocation2024.github.io/image-mturk/dataset750/27.jpg,palace
https://collocation2024.github.io/image-mturk/dataset750/93.jpg,tupperware
https://collocation2024.github.io/image-mturk/dataset750/63.jpg,wine glass
https://collocation2024.github.io/image-mturk/dataset750/252.jpg,cactus
https://collocation2024.github.io/image-mturk/dataset750/157.jpg,stop sign
https://collocation2024.github.io/image-mturk/dataset750/29.jpg,paraglide
https://collocation2024.github.io/image-mturk/dataset750/244.jpg,sleeping dog
https://collocation2024.github.io/image-mturk/dataset750/108.jpg,green-colored water
https://collocation2024.github.io/image-mturk/dataset750/50.jpg,paperweight
https://collocation2024.github.io/image-mturk/dataset750/224.jpg,car
https://collocation2024.github.io/image-mturk/dataset750/192.jpg,rainbow
https://collocation2024.github.io/image-mturk/dataset750/350.jpg,beach ball
https://collocation2024.github.io/image-mturk/dataset750/86.jpg,shawl
https://collocation2024.github.io/image-mturk/dataset750/87.jpg,sword
https://collocation2024.github.io/image-mturk/dataset750/187.jpg,cessna
https://collocation2024.github.io/image-mturk/dataset750/246.jpg,police car
https://collocation2024.github.io/image-mturk/dataset750/372.jpg,chimney
https://collocation2024.github.io/image-mturk/dataset750/404.jpg,mickey mouse mascot
https://collocation2024.github.io/image-mturk/dataset750/8.jpg,bicycle
https://collocation2024.github.io/image-mturk/dataset750/184.jpg,spatula
https://collocation2024.github.io/image-mturk/dataset750/208.jpg,hiker
https://collocation2024.github.io/image-mturk/dataset750/233.jpg,bird house
https://collocation2024.github.io/image-mturk/dataset750/119.jpg,crown
https://collocation2024.github.io/image-mturk/dataset750/341.jpg,painting
https://collocation2024.github.io/image-mturk/dataset750/27.jpg,rainbow
https://collocation2024.github.io/image-mturk/dataset750/259.jpg,oil barrel
https://collocation2024.github.io/image-mturk/dataset750/138.jpg,ball
https://collocation2024.github.io/image-mturk/dataset750/86.jpg,dog bowl
https://collocation2024.github.io/image-mturk/dataset750/80.jpg,steak
https://collocation2024.github.io/image-mturk/dataset750/226.jpg,crocodile
https://collocation2024.github.io/image-mturk/dataset750/306.jpg,car jack
https://collocation2024.github.io/image-mturk/dataset750/230.jpg,inflatable swimming pool
https://collocation2024.github.io/image-mturk/dataset750/107.jpg,water jar
https://collocation2024.github.io/image-mturk/dataset750/94.jpg,pen
https://collocation2024.github.io/image-mturk/dataset750/23.jpg,nameplate
https://collocation2024.github.io/image-mturk/dataset750/255.jpg,cat
https://collocation2024.github.io/image-mturk/dataset750/431.jpg,sword
https://collocation2024.github.io/image-mturk/dataset750/351.jpg,gloves
https://collocation2024.github.io/image-mturk/dataset750/147.jpg,photographer holding camera
https://collocation2024.github.io/image-mturk/dataset750/3.jpg,birthday candles
https://collocation2024.github.io/image-mturk/dataset750/84.jpg,statue
https://collocation2024.github.io/image-mturk/dataset750/146.jpg,policeman
https://collocation2024.github.io/image-mturk/dataset750/389.jpg,wall-mounted tv
https://collocation2024.github.io/image-mturk/dataset750/275.jpg,man jogging
https://collocation2024.github.io/image-mturk/dataset750/9.jpg,hat
https://collocation2024.github.io/image-mturk/dataset750/87.jpg,red hard hat
https://collocation2024.github.io/image-mturk/dataset750/257.jpg,chef
https://collocation2024.github.io/image-mturk/dataset750/261.jpg,pillow
https://collocation2024.github.io/image-mturk/dataset750/177.jpg,horse and wagon
https://collocation2024.github.io/image-mturk/dataset750/102.jpg,backpack
https://collocation2024.github.io/image-mturk/dataset750/233.jpg,poster
